Time_min,Time_hr,Tumor_5FU_uM,Tumor_FdUMP_uM,Tumor_FdUTP_uM,Tumor_FUTP_uM
1339,22.3166666666667,0.438314659253674,0.569878433879324,0.215473512643584,2.07912654954496
1339.2,22.32,0.438339116187298,0.569922048977065,0.215488245416182,2.07967720998038
1339.4,22.3233333333333,0.438363484270814,0.569965630991746,0.215502968136442,2.08022746646256
1339.6,22.3266666666667,0.438387768784242,0.570009179672873,0.215517680669743,2.08077731887056
1339.8,22.33,0.438411974318131,0.570052694791093,0.215532382892194,2.0813267671142
1340,22.3333333333333,0.438436104872676,0.570096176135473,0.215547074689265,2.08187581112999
1340.2,22.3366666666667,0.438460163942453,0.570139623511178,0.215561755954612,2.0824244508777
1340.4,22.34,0.438484154588871,0.570183036737476,0.215576426589074,2.08297268633744
1340.6,22.3433333333333,0.438508079502116,0.570226415646024,0.215591086499811,2.08352051750713
1340.8,22.3466666666667,0.438531941054122,0.570269760079409,0.215605735599562,2.08406794440033
1341,22.35,0.438555741343857,0.570313069889886,0.215620373806013,2.08461496704437
1341.2,22.3533333333333,0.438579482236058,0.5703563449383,0.215635001041252,2.08516158547881
1341.4,22.3566666666667,0.438603165394349,0.570399585093157,0.215649617231298,2.08570779975401
1341.6,22.36,0.438626792309564,0.570442790229827,0.2156642223057,2.08625360993003
1341.8,22.3633333333333,0.438650364323974,0.570485960229859,0.215678816197192,2.08679901607554
1342,22.3666666666667,0.438673882652007,0.57052909498039,0.215693398841391,2.08734401826703
1342.2,22.37,0.438697348397969,0.570572194373634,0.21570797017654,2.087888616588
1342.4,22.3733333333333,0.438720762571212,0.570615258306444,0.215722530143287,2.08843281112835
1342.6,22.3766666666667,0.438744126099101,0.570658286679932,0.215737078684491,2.08897660198383
1342.8,22.38,0.438767439838115,0.570701279399139,0.215751615745056,2.08951998925552
1343,22.3833333333333,0.438790704583348,0.570744236372752,0.215766141271785,2.09006297304948
1343.2,22.3866666666667,0.438813921076642,0.570787157512853,0.215780655213254,2.09060555347632
1343.4,22.39,0.43883709001354,0.570830042734704,0.215795157519704,2.09114773065092
1343.6,22.3933333333333,0.438860212049254,0.570872891956562,0.215809648142943,2.09168950469218
1343.8,22.3966666666667,0.438883287803764,0.57091570509951,0.215824127036264,2.09223087572271
1344,22.4,0.438906317866197,0.570958482087314,0.215838594154366,2.09277184386872
1344.2,22.4033333333333,0.438929302798568,0.571001222846294,0.215853049453295,2.09331240925975
1344.4,22.4066666666667,0.438952243138999,0.571043927305216,0.215867492890382,2.09385257202857
1344.6,22.41,0.43897513940447,0.571086595395184,0.215881924424195,2.09439233231098
1344.8,22.4133333333333,0.438997992093186,0.57112922704956,0.215896344014487,2.09493169024575
1345,22.4166666666667,0.439020801686609,0.571171822203877,0.215910751622161,2.09547064597446
1345.2,22.42,0.439043568651197,0.571214380795771,0.215925147209231,2.09600919964141
1345.4,22.4233333333333,0.439066293439907,0.571256902764916,0.215939530738787,2.09654735139354
1345.6,22.4266666666667,0.439088976493483,0.571299388052965,0.215953902174964,2.09708510138034
1345.8,22.43,0.439111618241569,0.571341836603495,0.215968261482917,2.09762244975376
1346,22.4333333333333,0.439134219103665,0.571384248361961,0.215982608628794,2.09815939666819
1346.2,22.4366666666667,0.439156779489954,0.571426623275646,0.21599694357971,2.09869594228035
1346.4,22.44,0.439179299802019,0.571468961293624,0.216011266303727,2.09923208674924
1346.6,22.4433333333333,0.439201780433457,0.571511262366717,0.216025576769833,2.09976783023613
1346.8,22.4466666666667,0.43922422177042,0.571553526447463,0.216039874947924,2.10030317290445
1347,22.45,0.439246624192078,0.571595753490075,0.216054160808781,2.10083811491979
1347.2,22.4533333333333,0.439268988071027,0.571637943450414,0.216068434324059,2.10137265644982
1347.4,22.4566666666667,0.439291313773642,0.571680096285957,0.216082695466267,2.10190679766428
1347.6,22.46,0.439313601660387,0.571722211955765,0.216096944208751,2.10244053873493
1347.8,22.4633333333333,0.439335852086089,0.571764290420459,0.216111180525684,2.10297387983551
1348,22.4666666666667,0.439358065400176,0.571806331642187,0.216125404392046,2.1035068211417
1348.2,22.47,0.439380241946889,0.571848335584607,0.216139615783613,2.10403936283111
1348.4,22.4733333333333,0.439402382065471,0.571890302212854,0.216153814676943,2.10457150508322
1348.6,22.4766666666667,0.439424486090336,0.571932231493518,0.216168001049364,2.10510324807934
1348.8,22.48,0.439446554351213,0.571974123394622,0.21618217487896,2.10563459200263
1349,22.4833333333333,0.439468587173289,0.572015977885599,0.216196336144558,2.10616553703801
1349.2,22.4866666666667,0.439490584877324,0.572057794937268,0.216210484825718,2.10669608337218
1349.4,22.49,0.439512547779764,0.572099574521813,0.216224620902722,2.10722623119356
1349.6,22.4933333333333,0.439534476192844,0.572141316612763,0.216238744356557,2.10775598069228
1349.8,22.4966666666667,0.439556370424675,0.572183021184969,0.216252855168911,2.10828533206013
1350,22.5,0.439578230779336,0.572224688214585,0.216266953322157,2.10881428549058
1350.2,22.5033333333333,0.439600057556948,0.57226631767905,0.216281038799346,2.10934284117869
1350.4,22.5066666666667,0.439621851053749,0.572307909557063,0.216295111584193,2.10987099932115
1350.6,22.51,0.439643611562163,0.572349463828569,0.216309171661068,2.1103987601162
1350.8,22.5133333333333,0.439665339370867,0.572390980474739,0.216323219014985,2.11092612376365
1351,22.5166666666667,0.439687034764847,0.572432459477949,0.216337253631595,2.11145309046483
1351.2,22.52,0.439708698025463,0.572473900821763,0.216351275497173,2.11197966042256
1351.4,22.5233333333333,0.439730329430497,0.572515304490916,0.216365284598609,2.11250583384116
1351.6,22.5266666666667,0.439751929254213,0.572556670471298,0.216379280923397,2.11303161092639
1351.8,22.53,0.439773497767401,0.572597998749929,0.216393264459631,2.11355699188546
1352,22.5333333333333,0.439795035237433,0.57263928931495,0.216407235195988,2.11408197692698
1352.2,22.5366666666667,0.439816541928304,0.572680542155603,0.216421193121726,2.11460656626095
1352.4,22.54,0.439838018100682,0.572721757262213,0.216435138226669,2.11513076009874
1352.6,22.5433333333333,0.43985946401195,0.572762934626173,0.216449070501203,2.11565455865308
1352.8,22.5466666666667,0.43988087991625,0.572804074239928,0.216462989936263,2.116177962138
1353,22.55,0.439902266064526,0.572845176096957,0.216476896523329,2.11670097076886
1353.2,22.5533333333333,0.439923622704563,0.572886240191758,0.216490790254412,2.11722358476231
1353.4,22.5566666666667,0.439944950081029,0.572927266519836,0.21650467112205,2.11774580433623
1353.6,22.56,0.439966248435514,0.57296825507768,0.216518539119298,2.11826762970977
1353.8,22.5633333333333,0.439987518006566,0.573009205862755,0.21653239423972,2.11878906110332
1354,22.5666666666667,0.440008759029734,0.573050118873483,0.216546236477381,2.11931009873844
1354.2,22.57,0.4400299717376,0.573090994109229,0.216560065826837,2.1198307428379
1354.4,22.5733333333333,0.440051156359817,0.573131831570289,0.216573882283133,2.12035099362564
1354.6,22.5766666666667,0.440072313123147,0.573172631257869,0.216587685841786,2.12087085132674
1354.8,22.58,0.440093442251493,0.573213393174078,0.216601476498787,2.12139031616741
1355,22.5833333333333,0.440114543965935,0.57325411732191,0.216615254250587,2.12190938837497
1355.2,22.5866666666667,0.440135618484767,0.573294803705231,0.216629019094091,2.12242806817786
1355.4,22.59,0.440156666023524,0.573335452328764,0.216642771026652,2.12294635580557
1355.6,22.5933333333333,0.440177686795024,0.573376063198079,0.216656510046063,2.12346425148865
1355.8,22.5966666666667,0.440198681009392,0.573416636319574,0.216670236150549,2.1239817554587
1356,22.6,0.440219648874098,0.573457171700468,0.216683949338761,2.12449886794836
1356.2,22.6033333333333,0.440240590593988,0.573497669348783,0.216697649609769,2.12501558919124
1356.4,22.6066666666667,0.440261506371313,0.573538129273335,0.216711336963054,2.12553191942198
1356.6,22.61,0.440282396405762,0.573578551483718,0.216725011398503,2.12604785887618
1356.8,22.6133333333333,0.440303260894493,0.573618935990292,0.216738672916398,2.12656340779038
1357,22.6166666666667,0.440324100032163,0.573659282804174,0.216752321517417,2.1270785664021
1357.2,22.62,0.440344914010954,0.573699591937221,0.21676595720262,2.12759333494975
1357.4,22.6233333333333,0.440365703020609,0.573739863402021,0.216779579973447,2.12810771367267
1357.6,22.6266666666667,0.440386467248457,0.573780097211881,0.216793189831708,2.12862170281109
1357.8,22.63,0.440407206879441,0.573820293380814,0.216806786779582,2.12913530260613
1358,22.6333333333333,0.440427922096149,0.573860451923526,0.216820370819604,2.12964851329977
1358.2,22.6366666666667,0.440448613078842,0.57390057285541,0.216833941954667,2.13016133513482
1358.4,22.64,0.440469280005478,0.573940656192527,0.216847500188007,2.13067376835495
1358.6,22.6433333333333,0.440489923051744,0.573980701951602,0.216861045523204,2.13118581320464
1358.8,22.6466666666667,0.440510542391079,0.574020710150009,0.216874577964173,2.13169746992918
1359,22.65,0.440531138194702,0.574060680805761,0.216888097515158,2.13220873877465
1359.2,22.6533333333333,0.440551710631642,0.574100613937497,0.21690160418073,2.13271961998791
1359.4,22.6566666666667,0.440572259868758,0.574140509564477,0.216915097965774,2.13323011381657
1359.6,22.66,0.440592786070767,0.574180367706566,0.21692857887549,2.13374022050902
1359.8,22.6633333333333,0.440613289400271,0.574220188384226,0.216942046915387,2.13424994031435
1360,22.6666666666667,0.440633770017782,0.574259971618505,0.216955502091273,2.1347592734824
1360.2,22.67,0.440757475504471,0.57429971743103,0.216968944409253,2.13526822026372
1360.4,22.6733333333333,0.441053975427084,0.574340109235697,0.216982715519954,2.13577780630683
1360.6,22.6766666666667,0.441339342474706,0.574381566947996,0.216997024949128,2.13628866426904
1360.8,22.68,0.441591725688864,0.574424008709833,0.217011831219838,2.1368006748512
1361,22.6833333333333,0.441812416930026,0.574467299386697,0.217027066270908,2.13731363852515
1361.2,22.6866666666667,0.442005468809189,0.574511313722331,0.217042667049066,2.13782737017584
1361.4,22.69,0.442174782860246,0.574555943089817,0.217058578877902,2.13834170926621
1361.6,22.6933333333333,0.442323760853578,0.574601094294365,0.217074754850787,2.13885651809114
1361.8,22.6966666666667,0.442455322455721,0.57464668752113,0.217091154797116,2.13937167874424
1362,22.7,0.442571966912462,0.574692654428289,0.217107744322224,2.1398870902964
1362.2,22.7033333333333,0.442675832667598,0.57473893649359,0.217124493974985,2.14040266634894
1362.4,22.7066666666667,0.442768749361834,0.574785483596735,0.217141378534154,2.14091833293579
1362.6,22.71,0.442852282453697,0.574832252806264,0.217158376397647,2.14143402672815
1362.8,22.7133333333333,0.442927771404981,0.574879207341737,0.217175469060082,2.14194969349876
1363,22.7166666666667,0.442996362344671,0.574926315685928,0.217192640665833,2.142465286808
1363.2,22.72,0.443059036008538,0.574973550825327,0.217209877626674,2.14298076687997
1363.4,22.7233333333333,0.443116631638145,0.575020889600393,0.217227168294686,2.14349609964097
1363.6,22.7266666666667,0.443169867424191,0.575068312149689,0.217244502682413,2.14401125589689
1363.8,22.73,0.443219357994307,0.575115801434324,0.217261872223451,2.14452621062949
1364,22.7333333333333,0.443265629372945,0.575163342831096,0.217279269567628,2.14504094239427
1364.2,22.7366666666667,0.443309131779055,0.575210923784401,0.217296688405759,2.14555543280541
1364.4,22.74,0.443350250574259,0.57525853350841,0.217314123319716,2.14606966609503
1364.6,22.7433333333333,0.443389315628984,0.575306162732267,0.217331569654146,2.14658362873613
1364.8,22.7466666666667,0.44342660933528,0.57535380348207,0.217349023406717,2.14709730911995
1365,22.75,0.443462373461965,0.575401448894336,0.217366481134206,2.14761069727997
1365.2,22.7533333333333,0.44349681501944,0.575449093056394,0.217383939872148,2.1481237846557
1365.4,22.7566666666667,0.44353011127729,0.575496730869821,0.21740139706608,2.14863656389064
1365.6,22.76,0.443562414057128,0.575544357933583,0.217418850512711,2.14914902865932
1365.8,22.7633333333333,0.443593853405388,0.575591970444047,0.217436298309585,2.14966117351935
1366,22.7666666666667,0.443624540735677,0.575639565109421,0.217453738812,2.15017299378484
1366.2,22.77,0.443654571517305,0.575687139076535,0.217471170596147,2.15068448541806
1366.4,22.7733333333333,0.443684027575578,0.575734689868188,0.217488592427569,2.1511956449367
1366.6,22.7766666666667,0.443712979059913,0.575782215329531,0.217506003234162,2.1517064693346
1366.8,22.78,0.443741486127783,0.57582971358218,0.217523402083076,2.15221695601381
1367,22.7833333333333,0.443769600385517,0.57587718298495,0.217540788160939,2.15272710272648
1367.2,22.7866666666667,0.443797366121084,0.575924622100239,0.217558160756939,2.1532369075252
1367.4,22.79,0.443824821358908,0.575972029665272,0.217575519248338,2.1537463687204
1367.6,22.7933333333333,0.443851998762401,0.576019404567468,0.217592863088073,2.15425548484393
1367.8,22.7966666666667,0.443878926406221,0.576066745823375,0.217610191794149,2.15476425461788
1368,22.8,0.443905628437058,0.576114052560619,0.217627504940544,2.1552726769279
1368.2,22.8033333333333,0.443932125639047,0.576161324002465,0.217644802149442,2.1557807508004
1368.4,22.8066666666667,0.443958435917579,0.576208559454588,0.217662083084566,2.15628847538289
1368.6,22.81,0.44398457471329,0.576255758293755,0.217679347445478,2.15679584992734
1368.8,22.8133333333333,0.444010555356319,0.576302919958121,0.217696594962694,2.15730287377579
1369,22.8166666666667,0.444036389369436,0.576350043938933,0.217713825393503,2.15780954634807
1369.2,22.82,0.444062086727451,0.576397129773407,0.217731038518383,2.15831586713131
1369.4,22.8233333333333,0.444087656079188,0.576444177038644,0.217748234137927,2.15882183567093
1369.6,22.8266666666667,0.444113104937447,0.576491185346397,0.217765412070219,2.15932745156289
1369.8,22.83,0.444138439841566,0.576538154338603,0.217782572148573,2.15983271444713
1370,22.8333333333333,0.444163666496537,0.576585083683544,0.217799714219603,2.16033762400184
1370.2,22.8366666666667,0.444188789892065,0.576631973072555,0.217816838141559,2.16084217993868
1370.4,22.84,0.444213814404463,0.576678822217204,0.217833943782915,2.16134638199855
1370.6,22.8433333333333,0.444238743883858,0.57672563084687,0.217851031021135,2.16185022994804
1370.8,22.8466666666667,0.444263581728832,0.576772398706663,0.217868099741635,2.16235372357638
1371,22.85,0.444288330950301,0.576819125555639,0.217885149836875,2.16285686269277
1371.2,22.8533333333333,0.444312994226206,0.576865811165264,0.217902181205591,2.16335964712418
1371.4,22.8566666666667,0.444337573948313,0.576912455318097,0.217919193752124,2.16386207671333
1371.6,22.86,0.444362072262289,0.576959057806653,0.217936187385846,2.16436415131709
1371.8,22.8633333333333,0.444386491101999,0.577005618432427,0.217953162020673,2.164865870805
1372,22.8666666666667,0.444410832218882,0.577052137005048,0.217970117574631,2.16536723505805
1372.2,22.87,0.444435097207093,0.577098613341552,0.217987053969492,2.16586824396761
1372.4,22.8733333333333,0.444459287525037,0.577145047265757,0.218003971130456,2.16636889743452
1372.6,22.8766666666667,0.444483404513812,0.577191438607715,0.218020868985875,2.16686919536827
1372.8,22.88,0.444507449412999,0.577237787203244,0.218037747467013,2.16736913768634
1373,22.8833333333333,0.444531423374199,0.577284092893518,0.218054606507841,2.16786872431358
1373.2,22.8866666666667,0.444555327472616,0.577330355524708,0.218071446044855,2.16836795518171
1373.4,22.89,0.444579162716997,0.577376574947678,0.218088266016918,2.16886683022886
1373.6,22.8933333333333,0.444602930058143,0.577422751017711,0.218105066365124,2.1693653493992
1373.8,22.8966666666667,0.444626630396207,0.57746888359427,0.218121847032675,2.16986351264257
1374,22.9,0.444650264586953,0.577514972540793,0.218138607964776,2.17036131991417
1374.2,22.9033333333333,0.444673833447125,0.577561017724506,0.21815534910854,2.17085877117435
1374.4,22.9066666666667,0.444697337759053,0.577607019016264,0.218172070412907,2.17135586638833
1374.6,22.91,0.444720778274607,0.577652976290404,0.218188771828566,2.17185260552602
1374.8,22.9133333333333,0.444744155718598,0.577698889424616,0.218205453307893,2.17234898856181
1375,22.9166666666667,0.444767470791688,0.577744758299831,0.218222114804891,2.17284501547444
1375.2,22.92,0.444790724172909,0.577790582800113,0.218238756275133,2.17334068624684
1375.4,22.9233333333333,0.444813916521817,0.577836362812569,0.218255377675718,2.17383600086601
1375.6,22.9266666666667,0.444837048480351,0.577882098227262,0.218271978965225,2.17433095932287
1375.8,22.93,0.444860120674438,0.577927788937136,0.218288560103672,2.17482556161218
1376,22.9333333333333,0.444883133715376,0.577973434837939,0.218305121052483,2.17531980773245
1376.2,22.9366666666667,0.444906088201026,0.578019035828165,0.218321661774445,2.17581369768584
1376.4,22.94,0.444928984716849,0.578064591808987,0.218338182233688,2.17630723147806
1376.6,22.9433333333333,0.444951823836798,0.578110102684202,0.218354682395646,2.17680040911831
1376.8,22.9466666666667,0.444974606124095,0.578155568360182,0.218371162227032,2.17729323061922
1377,22.95,0.444997332131908,0.578200988745818,0.218387621695813,2.17778569599675
1377.2,22.9533333333333,0.445020002403939,0.578246363752475,0.218404060771186,2.17827780527018
1377.4,22.9566666666667,0.445042617474935,0.57829169329395,0.21842047942355,2.17876955846199
1377.6,22.96,0.445065177871143,0.578336977286425,0.218436877624488,2.17926095559784
1377.8,22.9633333333333,0.4450876841107,0.57838221564843,0.218453255346744,2.17975199670651
1378,22.9666666666667,0.445110136703985,0.578427408300802,0.218469612564203,2.18024268181986
1378.2,22.97,0.445132536153922,0.578472555166648,0.218485949251867,2.18073301097274
1378.4,22.9733333333333,0.445154882956259,0.578517656171307,0.218502265385844,2.18122298420299
1378.6,22.9766666666667,0.445177177599807,0.578562711242318,0.21851856094332,2.18171260155138
1378.8,22.98,0.445199420566658,0.578607720309384,0.218534835902548,2.18220186306155
1379,22.9833333333333,0.445221612332381,0.578652683304339,0.218551090242827,2.18269076877999
1379.2,22.9866666666667,0.445243753366199,0.578697600161114,0.218567323944486,2.18317931875596
1379.4,22.99,0.44526584413115,0.578742470815711,0.218583536988867,2.18366751304151
1379.6,22.9933333333333,0.445287885084229,0.578787295206165,0.218599729358308,2.1841553516914
1379.8,22.9966666666667,0.445309876676528,0.578832073272519,0.218615901036129,2.18464283476304
1380,23,0.445331819353355,0.578876804956793,0.218632052006614,2.1851299623165
1380.2,23.0033333333333,0.445353713554347,0.578921490202954,0.218648182254996,2.18561673441446
1380.4,23.0066666666667,0.445375559713583,0.578966128956891,0.218664291767444,2.18610315112216
1380.6,23.01,0.445397358259677,0.579010721166382,0.218680380531048,2.18658921250737
1380.8,23.0133333333333,0.445419109615872,0.57905526678107,0.218696448533799,2.18707491864033
1381,23.0166666666667,0.445440814200132,0.579099765752437,0.218712495764583,2.18756026959379
1381.2,23.02,0.445462472425225,0.579144218033775,0.218728522213162,2.18804526544289
1381.4,23.0233333333333,0.445484084698797,0.579188623580158,0.218744527870159,2.18852990626517
1381.6,23.0266666666667,0.445505651423456,0.579232982348424,0.218760512727049,2.18901419214054
1381.8,23.03,0.445527172996839,0.57927729429714,0.218776476776142,2.18949812315123
1382,23.0333333333333,0.445548649811687,0.579321559386585,0.21879242001057,2.18998169938177
1382.2,23.0366666666667,0.445570082255909,0.57936577757872,0.218808342424276,2.19046492091894
1382.4,23.04,0.445591470712648,0.579409948837166,0.218824244011998,2.19094778785177
1382.6,23.0433333333333,0.445612815560347,0.579454073127181,0.218840124769262,2.19143030027149
1382.8,23.0466666666667,0.44563411717281,0.579498150415634,0.218855984692361,2.1919124582715
1383,23.05,0.44565537591926,0.579542180670982,0.21887182377835,2.19239426194733
1383.2,23.0533333333333,0.4456765921644,0.57958616386325,0.218887642025031,2.19287571139663
1383.4,23.0566666666667,0.445697766268472,0.579630099964005,0.218903439430941,2.19335680671915
1383.6,23.06,0.445718898587308,0.579673988946334,0.21891921599534,2.19383754801668
1383.8,23.0633333333333,0.44573998947239,0.579717830784824,0.2189349717182,2.19431793539303
1384,23.0666666666667,0.445761039270901,0.579761625455537,0.218950706600193,2.19479796895401
1384.2,23.07,0.44578204832578,0.579805372935991,0.218966420642681,2.19527764880741
1384.4,23.0733333333333,0.445803016975774,0.57984907320514,0.218982113847703,2.19575697506296
1384.6,23.0766666666667,0.445823945555485,0.579892726243347,0.218997786217963,2.1962359478323
1384.8,23.08,0.445844834395429,0.57993633203237,0.219013437756823,2.19671456722897
1385,23.0833333333333,0.445865683822075,0.579979890555338,0.219029068468288,2.19719283336837
1385.2,23.0866666666667,0.445886494157903,0.580023401796731,0.219044678357,2.19767074636772
1385.4,23.09,0.445907265721446,0.580066865742361,0.219060267428221,2.19814830634607
1385.6,23.0933333333333,0.445927998827341,0.580110282379352,0.21907583568783,2.19862551342425
1385.8,23.0966666666667,0.445948693786373,0.580153651696119,0.219091383142307,2.19910236772486
1386,23.1,0.445969350905525,0.580196973682352,0.219106909798726,2.19957886937221
1386.2,23.1033333333333,0.445989970488017,0.580240248328995,0.219122415664744,2.20005501849236
1386.4,23.1066666666667,0.446010552833359,0.580283475628224,0.219137900748592,2.20053081521302
1386.6,23.11,0.446031098237388,0.580326655573438,0.219153365059063,2.20100625966358
1386.8,23.1133333333333,0.446051606992317,0.580369788159228,0.219168808605505,2.20148135197508
1387,23.1166666666667,0.446072079386773,0.580412873381371,0.219184231397813,2.20195609228016
1387.2,23.12,0.446092515705846,0.580455911236803,0.219199633446413,2.20243048071306
1387.4,23.1233333333333,0.446112916231126,0.580498901723608,0.219215014762261,2.20290451740959
1387.6,23.1266666666667,0.446133281240744,0.580541844840996,0.219230375356828,2.2033782025071
1387.8,23.13,0.446153611009417,0.580584740589288,0.219245715242093,2.20385153614449
1388,23.1333333333333,0.446173905808488,0.580627588969899,0.219261034430537,2.20432451846213
1388.2,23.1366666666667,0.446194165905961,0.58067038998532,0.219276332935127,2.2047971496019
1388.4,23.14,0.446214391566546,0.580713143639105,0.219291610769317,2.20526942970712
1388.6,23.1433333333333,0.446234583051695,0.580755849935849,0.219306867947031,2.20574135892258
1388.8,23.1466666666667,0.446254740619643,0.580798508881177,0.21932210448266,2.20621293739446
1389,23.15,0.446274864525443,0.580841120481724,0.21933732039105,2.20668416527034
1389.2,23.1533333333333,0.446294955021006,0.580883684745125,0.219352515687498,2.20715504269919
1389.4,23.1566666666667,0.446315012355135,0.580926201679993,0.219367690387739,2.20762556983134
1389.6,23.16,0.446335036773567,0.580968671295907,0.219382844507944,2.20809574681843
1389.8,23.1633333333333,0.446355028519004,0.581011093603398,0.219397978064706,2.20856557381346
1390,23.1666666666667,0.446374987831153,0.581053468613929,0.219413091075035,2.2090350509707
1390.2,23.17,0.446524606697806,0.581095796339888,0.219428183556354,2.2095041784457
1390.4,23.1733333333333,0.446891457472099,0.581138935334282,0.219443684731495,2.20997424459393
1390.6,23.1766666666667,0.447244588066292,0.581183413948892,0.219459858250584,2.21044604530428
1390.8,23.18,0.447556492581262,0.58122913036236,0.219476652531037,2.2109194320932
1391,23.1833333333333,0.447828729785756,0.58127591557977,0.219493982470753,2.21139415532487
1391.2,23.1866666666667,0.448066337806553,0.581323612767321,0.219511769134175,2.2118699830995
1391.4,23.19,0.4482741766395,0.581372085780609,0.219529944008277,2.2123467140931
1391.6,23.1933333333333,0.448456488218562,0.581421217706061,0.219548448262732,2.21282417543162
1391.8,23.1966666666667,0.448616916710728,0.581470908320417,0.219567231470097,2.21330221893629
1392,23.2,0.448758584409982,0.581521071725325,0.219586250414847,2.21378071762415
1392.2,23.2033333333333,0.448884165324853,0.581571634294186,0.21960546805971,2.2142595626699
1392.4,23.2066666666667,0.448995949437084,0.581622532910219,0.21962485265863,2.21473866079872
1392.6,23.21,0.449095897893641,0.581673713457321,0.219644376996998,2.21521793205314
1392.8,23.2133333333333,0.44918569028053,0.581725129527841,0.219664017741088,2.21569730788082
1393,23.2166666666667,0.449266765096917,0.581776741316115,0.219683754881007,2.21617672949731
1393.2,23.22,0.449340354406283,0.581828514671049,0.219703571253727,2.21665614648411
1393.4,23.2233333333333,0.449407513503122,0.581880420284862,0.219723452134654,2.21713551558823
1393.6,23.2266666666667,0.44946914631302,0.581932432998407,0.219743384887895,2.21761479969424
1393.8,23.23,0.449526027140395,0.581984531206304,0.219763358666768,2.21809396694406
1394,23.2333333333333,0.449578819289599,0.582036696347533,0.219783364157349,2.21857298998317
1394.2,23.2366666666667,0.449628091009272,0.582088912469205,0.21980339335884,2.21905184531511
1394.4,23.24,0.449674329145025,0.582141165852987,0.219823439395501,2.21953051274874
1394.6,23.2433333333333,0.449717950830077,0.582193444695178,0.219843496355575,2.2200089749248
1394.8,23.2466666666667,0.449759313495967,0.58224573883273,0.219863559153357,2.22048721691055
1395,23.25,0.449798723444905,0.582298039508606,0.219883623411054,2.22096522585257
1395.2,23.2533333333333,0.449836443190519,0.582350339170825,0.219903685357619,2.22144299067943
1395.4,23.2566666666667,0.449872697744045,0.582402631300357,0.2199237417421,2.221920501847
1395.6,23.26,0.449907679997506,0.582454910263724,0.219943789759423,2.2223977511204
1395.8,23.2633333333333,0.449941555333674,0.582507171186749,0.219963826986838,2.22287473138715
1396,23.2666666666667,0.449974465573901,0.582559409846428,0.219983851329473,2.22335143649727
1396.2,23.27,0.450006532358967,0.582611622578316,0.220003860973705,2.22382786112616
1396.4,23.2733333333333,0.450037860044401,0.582663806197196,0.22002385434722,2.2243040006573
1396.6,23.2766666666667,0.450068538180029,0.582715957929131,0.2200438300848,2.22477985108166
1396.8,23.28,0.450098643633475,0.582768075353258,0.220063786999017,2.22525540891167
1397,23.2833333333333,0.450128242408754,0.582820156351925,0.220083724055126,2.22573067110738
1397.2,23.2866666666667,0.450157391203756,0.582872199067983,0.220103640349561,2.22620563501331
1397.4,23.29,0.45018613874413,0.58292420186819,0.22012353509151,2.22668029830432
1397.6,23.2933333333333,0.450214526925663,0.582976163311862,0.220143407587126,2.22715465893925
1397.8,23.2966666666667,0.450242591792679,0.583028082124016,0.220163257226006,2.22762871512113
1398,23.3,0.450270364375984,0.58307995717235,0.220183083469595,2.22810246526325
1398.2,23.3033333333333,0.450297871410547,0.583131787447528,0.220202885841264,2.22857590795988
1398.4,23.3066666666667,0.450325135950171,0.583183572046274,0.220222663917791,2.22904904196136
1398.6,23.31,0.450352177893948,0.583235310156892,0.220242417322067,2.22952186615265
1398.8,23.3133333333333,0.450379014437168,0.583287001046844,0.220262145716847,2.22999437953496
1399,23.3166666666667,0.450405660457527,0.583338644052115,0.220281848799384,2.23046658121005
1399.2,23.32,0.450432128845922,0.583390238568081,0.220301526296838,2.23093847036673
1399.4,23.3233333333333,0.450458430789782,0.583441784041686,0.220321177962328,2.23141004626928
1399.6,23.3266666666667,0.450484576015765,0.583493279964734,0.220340803571555,2.23188130824755
1399.8,23.33,0.450510572997636,0.583544725868126,0.220360402919898,2.23235225568847
1400,23.3333333333333,0.450536429134332,0.583596121316925,0.220379975819928,2.23282288802872
1400.2,23.3366666666667,0.450562150902499,0.583647465906112,0.22039952209927,2.23329320474849
1400.4,23.34,0.450587743987153,0.58369875925695,0.220419041598765,2.23376320536614
1400.6,23.3433333333333,0.450613213393616,0.583750001013852,0.220438534170896,2.2342328894335
1400.8,23.3466666666667,0.450638563543402,0.583801190841699,0.220457999678436,2.23470225653201
1401,23.35,0.450663798356369,0.583852328423529,0.220477437993277,2.23517130626924
1401.2,23.3533333333333,0.450688921321106,0.583903413458549,0.220496848995432,2.23564003827602
1401.4,23.3566666666667,0.450713935555228,0.583954445660427,0.220516232572173,2.23610845220388
1401.6,23.36,0.45073884385705,0.58400542475582,0.220535588617282,2.23657654772291
1401.8,23.3633333333333,0.450763648749858,0.584056350483104,0.220554917030419,2.23704432451987
1402,23.3666666666667,0.450788352519856,0.584107222591278,0.220574217716558,2.23751178229663
1402.2,23.37,0.450812957248671,0.58415804083902,0.220593490585519,2.23797892076873
1402.4,23.3733333333333,0.450837464841234,0.584208804993869,0.220612735551548,2.23844573966423
1402.6,23.3766666666667,0.450861877049657,0.584259514831515,0.22063195253296,2.23891223872262
1402.8,23.38,0.450886195493721,0.584310170135189,0.220651141451829,2.23937841769398
1403,23.3833333333333,0.450910421678428,0.584360770695124,0.220670302233719,2.23984427633816
1403.2,23.3866666666667,0.450934557009063,0.584411316308097,0.220689434807444,2.24030981442414
