x,y,z,type
-40.78331211353788,16.48064241586663,0.0,Cancer_stem
-15.043525093149146,-43.81994012490487,0.0,Cancer_stem
15.16452224863483,-2.3410755412380597,0.0,Cancer_stem
9.800238188261245,-42.50652404548305,0.0,Cancer_stem
-17.033926706629757,5.4890274768878795,0.0,Cancer_stem
27.279729951047692,-13.520776397062585,0.0,Cancer_stem
17.709824856103605,-36.000345884002236,0.0,Cancer_stem
4.745367847497705,32.95477174947906,0.0,Cancer_stem
34.2817499226573,14.533533286161822,0.0,Cancer_stem
-30.78961433977689,-33.482496603289015,0.0,Cancer_stem
-26.579795110864755,34.47801969484159,0.0,Cancer_stem
38.56547641704623,-30.650433760609484,0.0,Cancer_stem
15.036934154786593,41.47106646698415,0.0,Cancer_stem
32.872884413976124,9.28310183198219,0.0,Cancer_stem
-8.020292929811049,-17.927594135546816,0.0,Cancer_stem
42.253805136392806,-8.747647756127776,0.0,Cancer_stem
-19.59736816417416,20.748651917249777,0.0,Cancer_stem
12.71845137865697,31.813998848278388,0.0,Cancer_stem
-17.812740950736003,2.740442146926595,0.0,Cancer_stem
-11.498553531970952,-20.858011393697353,0.0,Cancer_stem
16.41137672048295,-28.697500088321583,0.0,Cancer_stem
-15.979431540421013,38.66937447969156,0.0,Cancer_stem
15.387678047010432,-42.94029422127375,0.0,Cancer_stem
-7.423093736482905,30.225711355645945,0.0,Cancer_stem
26.379310919926816,31.7863290634082,0.0,Cancer_stem
22.33163306193554,1.033765435114903,0.0,Cancer_stem
-22.613982140792817,-38.156503449494025,0.0,Cancer_stem
8.056428676793288,-41.20688538996342,0.0,Cancer_stem
-30.761102383947332,-14.178999223152518,0.0,Cancer_stem
14.059557563139295,12.321580111654358,0.0,Cancer_stem
-40.20570147479365,7.383019260164152,0.0,Cancer_stem
3.5373656782313896,-37.424287705465325,0.0,Cancer_stem
-37.5985610967365,-13.158419489302274,0.0,Cancer_stem
-12.43309292350596,35.262389343590996,0.0,Cancer_stem
-8.09274164211353,3.398840851503657,0.0,Cancer_stem
-19.440453658288327,12.590887324123232,0.0,Cancer_stem
4.653171854610186,45.95493090911876,0.0,Cancer_stem
-2.3652822471702217,11.839015757818995,0.0,Cancer_stem
-14.240199701355106,-23.04780047818522,0.0,Cancer_stem
7.8882053734203765,-36.47405374838308,0.0,Cancer_stem
-33.90410191053991,22.61184920474646,0.0,Cancer_stem
22.480551911949917,39.11106937171638,0.0,Cancer_stem
6.361018194838826,4.039508677992981,0.0,Cancer_stem
-41.282564177901094,10.082076739868784,0.0,Cancer_stem
-20.078896226539747,-0.13181012044744905,0.0,Cancer_stem
-6.457450495135851,-18.414168183379637,0.0,Cancer_stem
-24.491898373947375,22.705453155031073,0.0,Cancer_stem
-18.758714715566665,-20.04721539490395,0.0,Cancer_stem
25.628706246008424,15.738517799948154,0.0,Cancer_stem
16.686125048846026,-4.072835149568614,0.0,Cancer_stem
-14.811055475461876,-45.29993777558429,0.0,Cancer_stem
25.2992933408236,-4.961921009423421,0.0,Cancer_stem
-9.113154088180845,-43.17207062997511,0.0,Cancer_stem
-4.668728013837575,33.19046149260778,0.0,Cancer_stem
12.706243930374141,-8.91789047732582,0.0,Cancer_stem
9.953203024627324,32.25483644563366,0.0,Cancer_stem
-24.300769663259,-13.20470197126245,0.0,Cancer_stem
13.052455950298741,-16.479240001091988,0.0,Cancer_stem
-8.304094516525819,-42.7474073932985,0.0,Cancer_stem
-22.900823130310968,-23.575090655010715,0.0,Cancer_stem
-22.490913179860826,-30.893425621283917,0.0,Cancer_stem
-12.543642807250858,7.332654906227794,0.0,Cancer_stem
-10.192506793406457,0.38501937755702154,0.0,Cancer_stem
17.6684700907936,22.637981258996906,0.0,Cancer_stem
-13.701253293124891,-8.413267944384835,0.0,Cancer_stem
18.407648162284804,-9.361672418737372,0.0,Cancer_stem
-21.791924446646437,31.269232132603463,0.0,Cancer_stem
38.041658799324395,5.4882533195294885,0.0,Cancer_stem
-48.65071763242731,5.431915587841955,0.0,Cancer_stem
38.39321143198377,21.972696331235866,0.0,Cancer_stem
-34.82100748419044,2.035501137645069,0.0,Cancer_stem
-43.58595173752521,-21.091015825976257,0.0,Cancer_stem
-3.662755855844427,34.20976062738326,0.0,Cancer_stem
-28.5484883122455,-3.7291163084519705,0.0,Cancer_stem
32.82025697850726,4.484348629105711,0.0,Cancer_stem
36.11499507305063,-27.594146867758457,0.0,Cancer_stem
-17.65600897382806,-6.236029956040136,0.0,Cancer_stem
-7.7331061283446605,-14.547797855564504,0.0,Cancer_stem
-14.288966953461957,-22.336290717135487,0.0,Cancer_stem
4.983584099062332,-42.339702706145445,0.0,Cancer_stem
14.179289942840825,-8.264387551814984,0.0,Cancer_stem
23.33052939027175,5.587609113643171,0.0,Cancer_stem
-25.652317361593145,27.001662679524298,0.0,Cancer_stem
16.30049627932796,-42.52961531543224,0.0,Cancer_stem
26.933475288795467,-8.211890216304177,0.0,Cancer_stem
-26.847800490892876,-2.547587908494789,0.0,Cancer_stem
23.28135099026243,-9.894009424253321,0.0,Cancer_stem
19.48363973360845,5.648657069251002,0.0,Cancer_stem
32.943105999328395,-1.5793723831346338,0.0,Cancer_stem
-0.412934670014107,-47.212526416149196,0.0,Cancer_stem
